"user_id","date_of_first_purchase","purchased_lifetime","chapters_read_first_5_days","searches_first_5_days","questions_answered_first_5_days","created_at","market","md_do","university_id","device_type","marketing_source","class"
am_205516,,false,16,2,0,"2019-11-23",RoW,,2112,desktop,university,"4th year"
am_205517,,false,5,4,0,"2019-11-23",RoW,,1445,desktop,google,"4th year"
am_205519,,false,8,0,1,"2019-11-23",RoW,,1152,,,"3rd year"
am_205520,"2019-11-23",false,1,2,0,"2019-11-23",RoW,,2113,desktop,friends,"6th year"
am_205521,,false,0,2,0,"2019-11-23",RoW,,418,,advertisement,"3rd year"
am_205522,,false,0,0,0,"2019-11-23",RoW,,2113,desktop,advertisement,"6th year"
am_205529,,false,5,2,0,"2019-11-23",RoW,,944,desktop,university,"4th year"
am_205530,,false,15,24,0,"2019-11-23",RoW,,642,desktop,google,"3rd year"
am_205531,,false,1,0,2,"2019-11-23",RoW,,2474,desktop,facebook,"5th year"
am_205532,,false,0,0,0,"2019-11-23",RoW,,2114,mobile,,"1st year"
am_205534,,false,9,14,0,"2019-11-23",RoW,,2544,desktop,,"5th year"
am_205535,,false,6,4,8,"2019-11-23",RoW,,2112,desktop,friends,"3rd year"
am_205537,"2019-11-23",false,32,15,8,"2019-11-23",RoW,,2108,desktop,facebook,"6th year"
am_205539,,false,0,0,0,"2019-11-24",RoW,,2065,mobile,advertisement,"3rd year"
am_205540,,false,0,0,0,"2019-11-24",RoW,,50,,friends,
am_205541,,false,0,0,0,"2019-11-24",RoW,,50,mobile,instagram,
am_205542,,false,0,0,0,"2019-11-24",RoW,,50,mobile,other,
am_205544,,false,0,0,0,"2019-11-24",RoW,,2087,desktop,conference,"4th year"
am_205546,,false,0,0,0,"2019-11-24",RoW,,2027,,advertisement,"1st year"
am_205548,,false,126,99,0,"2019-11-24",RoW,,50,mobile,instagram,
am_205549,,false,0,0,0,"2019-11-24",RoW,,2029,desktop,focus_group,"5th year"
am_205551,,false,159,1,0,"2019-11-24",RoW,,2995,,,
am_205552,,false,0,0,0,"2019-11-24",RoW,,50,mobile,,"6th year"
am_205553,,false,0,0,0,"2019-11-24",RoW,,2065,mobile,,"3rd year"
am_205554,,false,0,0,0,"2019-11-24",RoW,,1494,mobile,instagram,"4th year"
am_205555,"2019-11-24",false,34,13,0,"2019-11-24",RoW,,2109,mobile,friends,"6th year"
am_205556,,false,12,0,12,"2019-11-24",RoW,,2327,,app_store,"5th year"
am_205558,,false,0,0,0,"2019-11-24",RoW,,932,mobile,app_store,"1st year"
am_205559,,false,4,0,0,"2019-11-24",RoW,,2133,,instagram,"2nd year"
am_205560,,false,0,2,0,"2019-11-24",RoW,,50,mobile,instagram,"6th year"
am_205561,,false,0,0,0,"2019-11-24",RoW,,50,mobile,focus_group,
am_205562,,false,0,0,0,"2019-11-24",RoW,,1473,,press_online,"1st year"
am_205563,,false,0,0,0,"2019-11-24",RoW,,1446,desktop,,"5th year"
am_205564,,false,0,4,0,"2019-11-24",RoW,,50,,press_online,
am_205565,,false,30,24,4,"2019-11-24",RoW,,2278,mobile,instagram,"3rd year"
am_205566,,false,200,67,0,"2019-11-24",RoW,,2508,mobile,,"4th year"
am_205567,,false,2,6,15,"2019-11-24",RoW,,340,desktop,,"2nd year"
am_205568,,false,1,3,0,"2019-11-24",RoW,,50,desktop,other_online_advertisement,
am_205569,"2019-11-24",false,30,2,22,"2019-11-24",RoW,,2106,desktop,friends,"6th year"
am_205570,,false,2,2,0,"2019-11-24",RoW,,2538,desktop,other_online_advertisement,"4th year"
am_205571,"2019-11-23",false,2,2,0,"2019-11-24",RoW,,2112,desktop,,"6th year"
am_205572,,false,19,0,58,"2019-11-24",RoW,,1918,desktop,friends,
am_205573,"2019-11-24",false,1,0,1,"2019-11-24",RoW,,2108,desktop,friends,"6th year"
am_205575,,false,0,0,3,"2019-11-24",RoW,,1730,mobile,,"5th year"
am_205576,"2019-11-24",false,20,13,16,"2019-11-24",RoW,,2113,mobile,friends,"6th year"
am_205577,,false,0,0,0,"2019-11-24",RoW,,2504,mobile,instagram,"6th year"
am_205579,,false,0,2,0,"2019-11-24",RoW,,1850,mobile,advertisement,"6th year"
am_205581,,false,0,0,0,"2019-11-24",RoW,,208,mobile,advertisement,
am_205584,,false,1,0,1,"2019-11-24",RoW,,1730,desktop,,"6th year"
am_205586,,false,2,2,0,"2019-11-24",RoW,,32,mobile,advertisement,"1st year"
am_205587,,false,0,0,0,"2019-11-24",RoW,,2113,desktop,,"6th year"
am_205588,"2019-11-24",false,2,15,1,"2019-11-24",RoW,,2106,desktop,friends,"6th year"
am_205589,"2019-11-24",false,0,0,0,"2019-11-24",RoW,,2108,mobile,friends,"6th year"
am_205590,,false,3,0,4,"2019-11-24",RoW,,2113,desktop,facebook,"6th year"
am_205591,,false,0,0,0,"2019-11-24",RoW,,940,desktop,youtube,"5th year"
am_205594,,false,0,0,0,"2019-11-24",RoW,,1230,mobile,advertisement,"6th year"
am_205595,"2019-11-23",false,0,0,0,"2019-11-24",RoW,,50,desktop,friends,"4th year"
am_205596,"2019-11-24",false,1,0,2,"2019-11-24",RoW,,2109,mobile,friends,"6th year"
am_205598,,false,0,0,0,"2019-11-24",RoW,,2111,desktop,facebook,"6th year"
am_205599,"2019-11-24",false,24,40,2,"2019-11-24",RoW,,1447,desktop,friends,"5th year"
am_205600,,false,0,0,0,"2019-11-24",RoW,,2109,desktop,,"6th year"
am_205601,,false,11,0,1,"2019-11-24",RoW,,639,desktop,advertisement,"5th year"
am_205602,,false,8,12,0,"2019-11-24",RoW,,3217,desktop,app_store,"1st year"
am_205603,,false,1,4,0,"2019-11-24",RoW,,50,desktop,,"4th year"
am_205605,,false,0,0,0,"2019-11-24",RoW,,2112,desktop,friends,"5th year"
am_205606,,false,34,27,0,"2019-11-24",RoW,,1582,desktop,,"6th year"
am_205609,,false,2,0,7,"2019-11-24",RoW,,3226,tablet,advertisement,"4th year"
am_205610,,false,2,5,0,"2019-11-25",RoW,,2504,,app_store,"2nd year"
am_205611,,false,40,54,0,"2019-11-25",RoW,,344,desktop,friends,"2nd year"
am_205613,,false,0,0,3,"2019-11-25",RoW,,1677,mobile,facebook,"3rd year"
am_205614,,false,0,2,0,"2019-11-25",RoW,,50,mobile,advertisement,"4th year"
am_205621,,false,0,0,0,"2019-11-25",RoW,,50,,other,
am_205624,,false,1,0,0,"2019-11-25",RoW,,2361,,youtube,"3rd year"
am_205626,,false,0,0,0,"2019-11-25",RoW,,2540,mobile,advertisement,"1st year"
am_205628,,false,24,2,0,"2019-11-25",RoW,,2098,desktop,,"5th year"
am_205630,,false,6,0,1,"2019-11-25",RoW,,50,mobile,instagram,"6th year"
am_205631,,false,16,12,0,"2019-11-25",RoW,,2117,desktop,,"5th year"
am_205632,,false,5,4,0,"2019-11-25",RoW,,2112,desktop,friends,"4th year"
am_205634,,false,12,2,1,"2019-11-25",RoW,,1944,mobile,other_online_advertisement,"3rd year"
am_205635,,false,1,4,0,"2019-11-25",RoW,,50,,guidelines,
am_205636,,false,1,0,1,"2019-11-25",RoW,,2265,desktop,friends,"5th year"
am_205637,,false,2,2,0,"2019-11-25",RoW,,2112,desktop,other,"4th year"
am_205638,,false,0,0,0,"2019-11-25",RoW,,2171,,,"1st year"
am_205640,,false,0,0,70,"2019-11-25",RoW,,3179,desktop,google,"5th year"
am_205641,,false,0,0,0,"2019-11-25",RoW,,2076,mobile,facebook,"3rd year"
am_205642,,false,0,0,0,"2019-11-25",RoW,,1698,desktop,university,"5th year"
am_205643,,false,0,0,0,"2019-11-25",RoW,,2964,mobile,press_online,"4th year"
am_205644,,false,55,102,0,"2019-11-25",RoW,,1449,desktop,ambassador,"4th year"
am_205646,,false,3,0,0,"2019-11-25",RoW,,2003,desktop,press_online,"3rd year"
am_205649,,false,0,0,0,"2019-11-25",RoW,,2112,desktop,conference,"3rd year"
am_205651,,false,3,2,0,"2019-11-25",RoW,,50,desktop,instagram,"3rd year"
am_205652,,false,0,0,0,"2019-11-25",RoW,,2112,desktop,,"2nd year"
am_205653,,false,0,0,0,"2019-11-25",RoW,,903,desktop,instagram,"6th year"
am_205655,,false,1,0,0,"2019-11-25",RoW,,2112,mobile,friends,"3rd year"
am_205656,,false,0,0,0,"2019-11-25",RoW,,2112,desktop,ambassador,"3rd year"
am_205657,,false,0,0,0,"2019-11-25",RoW,,2112,desktop,university,"1st year"
am_205658,,false,0,0,0,"2019-11-25",RoW,,350,desktop,press_online,"4th year"
am_205659,,false,25,19,0,"2019-11-25",RoW,,2427,mobile,google,
am_205660,,false,0,0,0,"2019-11-25",RoW,,2111,,friends,
am_205661,,false,2,2,0,"2019-11-25",RoW,,2157,mobile,friends,"3rd year"
am_205662,,false,1,0,1,"2019-11-25",RoW,,1043,mobile,,"3rd year"
am_205663,"2020-01-02",false,12,14,0,"2019-11-25",RoW,,1692,,friends,"5th year"
am_205664,,false,0,0,0,"2019-11-25",RoW,,2319,mobile,focus_group,"5th year"
am_205665,,false,2,0,0,"2019-11-25",RoW,,2112,desktop,university,"1st year"
am_205666,,false,8,0,0,"2019-11-25",RoW,,1596,desktop,,"6th year"
am_205668,,false,2,0,1,"2019-11-25",RoW,,2501,,friends,"5th year"
am_205669,,false,22,22,7,"2019-11-25",RoW,,2538,desktop,friends,"3rd year"
am_205671,,false,30,78,0,"2019-11-25",RoW,,1922,,university,
am_205672,,false,0,0,0,"2019-11-25",RoW,,50,mobile,google,"4th year"
am_205673,,false,0,0,0,"2019-11-25",RoW,,1075,,friends,"4th year"
am_205674,,false,0,0,0,"2019-11-25",RoW,,1387,desktop,press_online,"6th year"
am_205676,"2019-12-04",false,12,17,0,"2019-11-25",RoW,,1653,tablet,focus_group,"3rd year"
am_205677,,false,21,18,2,"2019-11-25",RoW,,2192,desktop,google,"3rd year"
am_205680,,false,0,0,0,"2019-11-25",RoW,,50,,instagram,"5th year"
am_205683,,false,36,3,108,"2019-11-25",RoW,,2453,desktop,google,"4th year"
am_205684,,false,0,2,0,"2019-11-25",RoW,,2790,desktop,google,"3rd year"
am_205685,,false,1,0,0,"2019-11-25",RoW,,2112,desktop,university,"4th year"
am_205686,,false,6,2,206,"2019-11-25",RoW,,1242,desktop,,"6th year"
am_205688,,false,0,0,0,"2019-11-25",RoW,,2898,mobile,advertisement,"2nd year"
am_205689,,false,9,0,12,"2019-11-25",RoW,,970,,conference,"6th year"
am_205690,,false,14,0,0,"2019-11-25",RoW,,2578,desktop,app_store,"6th year"
am_205692,,false,6,2,0,"2019-11-25",RoW,,2112,desktop,friends,"1st year"
am_205693,,false,0,0,0,"2019-11-25",RoW,,1033,,friends,"4th year"
am_205694,,false,4,14,0,"2019-11-25",RoW,,2319,mobile,friends,"2nd year"
am_205695,,false,2,0,2,"2019-11-25",RoW,,1303,,google,"6th year"
am_205696,,false,0,0,0,"2019-11-25",RoW,,1965,mobile,other_online_advertisement,"3rd year"
am_205697,,false,0,0,0,"2019-11-25",RoW,,2525,desktop,google,"5th year"
am_205698,,false,1,2,0,"2019-11-25",RoW,,2319,mobile,ambassador,"2nd year"
am_205702,,false,0,2,0,"2019-11-25",RoW,,50,mobile,instagram,
am_205703,,false,0,0,0,"2019-11-25",RoW,,2228,,,"6th year"
am_205704,,false,0,0,0,"2019-11-25",RoW,,50,mobile,press_online,"3rd year"
am_205706,,false,1,0,0,"2019-11-26",RoW,,56,desktop,,"6th year"
am_205710,"2019-12-01",false,12,8,2,"2019-11-26",RoW,,644,desktop,friends,"5th year"
am_205711,,false,1,0,2,"2019-11-26",RoW,,326,mobile,press_online,"2nd year"
am_205712,,false,1,2,0,"2019-11-26",RoW,,2544,desktop,,"6th year"
am_205713,,false,23,0,0,"2019-11-26",RoW,,1500,desktop,google,"5th year"
am_205714,,false,0,2,0,"2019-11-26",RoW,,3173,mobile,instagram,"2nd year"
am_205715,,false,1,0,33,"2019-11-26",RoW,,50,mobile,advertisement,
am_205716,,false,2,4,0,"2019-11-26",RoW,,2280,desktop,google,"6th year"
am_205717,,false,10,6,0,"2019-11-26",RoW,,2280,desktop,friends,"5th year"
am_205718,,false,0,0,0,"2019-11-26",RoW,,50,,instagram,
am_205719,,false,22,14,0,"2019-11-26",RoW,,1081,mobile,friends,"5th year"
am_205720,,false,2,2,2,"2019-11-26",RoW,,2112,desktop,instagram,"4th year"
am_205721,,false,0,0,0,"2019-11-26",RoW,,2112,desktop,friends,"4th year"
am_205722,,false,2,1,3,"2019-11-26",RoW,,2319,mobile,ambassador,"5th year"
am_205723,,false,0,0,0,"2019-11-26",RoW,,208,desktop,friends,"2nd year"
am_205724,,false,0,0,0,"2019-11-26",RoW,,26,desktop,friends,"5th year"
am_205725,,false,0,0,0,"2019-11-26",RoW,,389,mobile,advertisement,"6th year"
am_205726,,false,0,0,0,"2019-11-26",RoW,,50,desktop,youtube,
am_205727,,false,4,6,0,"2019-11-26",RoW,,50,desktop,google,"2nd year"
am_205728,,false,0,0,0,"2019-11-26",RoW,,2233,desktop,google,"6th year"
am_205729,,false,4,0,1,"2019-11-26",RoW,,1817,mobile,,"2nd year"
am_205730,,false,0,0,0,"2019-11-26",RoW,,2112,desktop,university,"4th year"
am_205731,,false,0,0,0,"2019-11-26",RoW,,2112,desktop,conference,"4th year"
am_205732,,false,0,0,0,"2019-11-26",RoW,,8,,friends,
am_205733,,false,5,0,0,"2019-11-26",RoW,,2112,desktop,conference,"4th year"
am_205734,,false,1,2,0,"2019-11-26",RoW,,2112,desktop,conference,"4th year"
am_205736,,false,0,0,0,"2019-11-26",RoW,,50,mobile,advertisement,
am_205737,,false,0,0,0,"2019-11-26",RoW,,2112,desktop,university,"1st year"
am_205738,,false,34,7,0,"2019-11-26",RoW,,1657,desktop,facebook,"4th year"
am_205739,,false,8,3,9,"2019-11-26",RoW,,50,desktop,friends,"4th year"
am_205740,,false,2,0,0,"2019-11-26",RoW,,2112,desktop,ambassador,"4th year"
am_205741,,false,0,0,0,"2019-11-26",RoW,,2576,mobile,,"3rd year"
am_205742,,false,36,31,0,"2019-11-26",RoW,,888,mobile,advertisement,"4th year"
am_205744,,false,3,2,2,"2019-11-26",RoW,,1884,desktop,google,"4th year"
am_205748,,false,1,2,0,"2019-11-26",RoW,,2494,,friends,"6th year"
am_205749,"2019-11-26",false,0,0,1,"2019-11-26",RoW,,1480,desktop,friends,"4th year"
am_205750,,false,2,0,0,"2019-11-26",RoW,,3031,mobile,instagram,"4th year"
am_205751,,false,2,0,0,"2019-11-26",RoW,,50,mobile,instagram,
am_205752,,false,15,8,7,"2019-11-26",RoW,,2238,desktop,friends,"6th year"
am_205754,,false,3,3,0,"2019-11-26",RoW,,2112,desktop,university,"1st year"
am_205755,,false,21,25,56,"2019-11-26",RoW,,208,desktop,university,"5th year"
am_205756,,false,69,153,0,"2019-11-26",RoW,,1449,desktop,,"4th year"
am_205757,,false,5,0,15,"2019-11-26",RoW,,50,desktop,instagram,
am_205759,,false,2,0,0,"2019-11-26",RoW,,2112,desktop,university,"3rd year"
am_205760,"2019-11-26",false,11,0,0,"2019-11-26",RoW,,50,desktop,friends,"5th year"
am_205763,,false,0,0,0,"2019-11-26",RoW,,50,desktop,friends,
am_205764,"2019-12-04",false,15,38,0,"2019-11-26",RoW,,2368,desktop,google,"4th year"
am_205765,,false,62,42,3,"2019-11-26",RoW,,677,desktop,university,"3rd year"
am_205767,,false,0,0,6,"2019-11-26",RoW,,2513,desktop,press_online,"5th year"
am_205768,,false,0,0,0,"2019-11-26",RoW,,952,mobile,instagram,"2nd year"
am_205769,,false,0,0,0,"2019-11-26",RoW,,2227,tablet,,"3rd year"
am_205771,,false,7,16,0,"2019-11-27",RoW,,1747,desktop,,"3rd year"
am_205774,,false,9,7,0,"2019-11-27",RoW,,1759,desktop,,"4th year"
am_205778,,false,0,0,0,"2019-11-27",RoW,,2395,,facebook,"5th year"
am_205779,,false,3,8,0,"2019-11-27",RoW,,50,mobile,friends,
am_205780,,false,20,0,9,"2019-11-27",RoW,,2065,,app_store,"4th year"
am_205781,,false,0,0,0,"2019-11-27",RoW,,1993,,advertisement,"5th year"
am_205782,,false,8,12,0,"2019-11-27",RoW,,1993,mobile,focus_group,"6th year"
am_205783,,false,0,0,0,"2019-11-27",RoW,,435,desktop,,"5th year"
am_205784,"2019-11-27",false,11,0,0,"2019-11-27",RoW,,2109,desktop,friends,"6th year"
am_205785,"2019-11-30",false,1,0,0,"2019-11-27",RoW,,2388,,friends,"4th year"
am_205786,,false,22,0,6,"2019-11-27",RoW,,2511,mobile,instagram,"5th year"
am_205787,,false,10,16,0,"2019-11-27",RoW,,50,desktop,university,
am_205788,,false,0,0,0,"2019-11-27",RoW,,2112,mobile,friends,"5th year"
am_205789,,false,15,2,0,"2019-11-27",RoW,,1579,mobile,google,"6th year"
am_205790,,false,8,14,0,"2019-11-27",RoW,,1691,desktop,university,"4th year"
am_205791,,false,7,14,0,"2019-11-27",RoW,,2280,desktop,friends,"6th year"
am_205792,,false,4,4,0,"2019-11-27",RoW,,1223,mobile,friends,"3rd year"
am_205793,,false,5,8,0,"2019-11-27",RoW,,2522,desktop,instagram,"3rd year"
am_205795,,false,0,0,14,"2019-11-27",RoW,,50,desktop,google,
am_205796,,false,0,0,0,"2019-11-27",RoW,,2095,,,
am_205797,,false,1,2,0,"2019-11-27",RoW,,1580,mobile,advertisement,"5th year"
am_205798,,false,8,6,0,"2019-11-27",RoW,,2112,desktop,friends,"4th year"
am_205799,,false,3,3,5,"2019-11-27",RoW,,2510,mobile,advertisement,"1st year"
am_205800,,false,6,0,4,"2019-11-27",RoW,,50,mobile,,
am_205801,,false,1,2,0,"2019-11-27",RoW,,1449,desktop,friends,"4th year"
am_205802,,false,3,0,22,"2019-11-27",RoW,,1028,tablet,friends,"6th year"
am_205803,,false,0,0,0,"2019-11-27",RoW,,1807,mobile,,"6th year"
am_205804,,false,1,0,0,"2019-11-27",RoW,,2595,desktop,other,"4th year"
am_205805,,false,0,0,0,"2019-11-27",RoW,,2112,desktop,university,"1st year"
am_205806,,false,0,0,1,"2019-11-27",RoW,,1582,mobile,conference,"5th year"
am_205807,,false,0,0,0,"2019-11-27",RoW,,46,desktop,ambassador,"1st year"
am_205808,,false,0,0,0,"2019-11-27",RoW,,1679,mobile,friends,"1st year"
am_205810,,false,33,71,0,"2019-11-27",RoW,,2528,desktop,conference,"3rd year"
am_205811,,false,0,0,0,"2019-11-27",RoW,,50,mobile,facebook,
am_205812,,false,0,0,2,"2019-11-27",RoW,,888,desktop,ambassador,"1st year"
am_205814,,false,0,0,0,"2019-11-27",RoW,,2377,mobile,facebook,"6th year"
am_205815,,false,0,0,0,"2019-11-27",RoW,,50,mobile,instagram,
am_205816,,false,0,2,0,"2019-11-27",RoW,,952,mobile,facebook,"3rd year"
am_205818,,false,10,12,18,"2019-11-27",RoW,,1142,desktop,instagram,"5th year"
am_205823,,false,0,0,0,"2019-11-27",RoW,,2504,mobile,,"6th year"
am_205824,,false,0,0,0,"2019-11-27",RoW,,2112,desktop,conference,"2nd year"
am_205825,,false,4,2,0,"2019-11-27",RoW,,2261,mobile,facebook,"1st year"
am_205826,,false,2,0,4,"2019-11-27",RoW,,2504,desktop,google,"4th year"
am_205827,,false,27,10,16,"2019-11-27",RoW,,1472,,advertisement,"5th year"
am_205828,,false,0,0,0,"2019-11-27",RoW,,956,mobile,google,
am_205830,,false,0,0,0,"2019-11-28",RoW,,1902,mobile,instagram,"2nd year"
am_205831,,false,0,0,0,"2019-11-28",RoW,,935,desktop,facebook,"3rd year"
am_205833,,false,3,0,45,"2019-11-28",RoW,,50,mobile,google,
am_205834,,false,0,2,0,"2019-11-28",RoW,,2065,,press_online,"2nd year"
am_205836,,false,0,0,0,"2019-11-28",RoW,,1925,mobile,advertisement,"5th year"
am_205837,,false,3,1,0,"2019-11-28",RoW,,1844,mobile,other_online_advertisement,"6th year"
am_205838,,false,8,2,1,"2019-11-28",RoW,,1657,,,"6th year"
am_205839,,false,35,0,0,"2019-11-28",RoW,,50,mobile,facebook,
am_205840,,false,0,0,0,"2019-11-28",RoW,,1622,desktop,conference,"2nd year"
am_205841,,false,0,0,0,"2019-11-28",RoW,,50,mobile,instagram,"5th year"
am_205842,,false,0,0,1,"2019-11-28",RoW,,861,mobile,ambassador,"6th year"
am_205844,,false,0,0,0,"2019-11-28",RoW,,50,mobile,advertisement,
am_205845,,false,2,4,0,"2019-11-28",RoW,,2510,mobile,press_online,"6th year"
am_205846,,false,0,0,0,"2019-11-28",RoW,,50,desktop,university,
am_205847,,false,1,0,1,"2019-11-28",RoW,,2506,mobile,,"4th year"
am_205848,,false,1,0,10,"2019-11-28",RoW,,50,mobile,facebook,
am_205849,,false,0,0,3,"2019-11-28",RoW,,952,mobile,,"3rd year"
am_205851,,false,0,0,0,"2019-11-28",RoW,,2079,,instagram,
am_205852,,false,13,23,2,"2019-11-28",RoW,,50,desktop,friends,"4th year"
am_205853,,false,543,4,0,"2019-11-28",RoW,,970,,,"5th year"
am_205854,,false,18,6,0,"2019-11-28",RoW,,1877,,friends,"3rd year"
am_205855,,false,3,2,4,"2019-11-28",RoW,,2853,desktop,,"4th year"
am_205857,"2019-11-29",false,25,8,5,"2019-11-28",RoW,,206,mobile,instagram,"2nd year"
am_205858,,false,1,3,2,"2019-11-28",RoW,,262,desktop,app_store,"4th year"
am_205859,,false,0,0,23,"2019-11-28",RoW,,888,tablet,friends,"6th year"
am_205861,"2019-11-28",false,98,45,36,"2019-11-28",RoW,,889,desktop,ambassador,"6th year"
am_205862,,false,0,0,0,"2019-11-28",RoW,,50,,instagram,
am_205863,,false,4,2,0,"2019-11-28",RoW,,50,desktop,university,
am_205864,,false,50,10,0,"2019-11-28",RoW,,255,desktop,press_online,
am_205865,,false,0,0,0,"2019-11-28",RoW,,960,,app_store,"6th year"
am_205867,,false,0,0,0,"2019-11-28",RoW,,2112,desktop,ambassador,"2nd year"
am_205869,"2019-11-28",false,29,3,0,"2019-11-28",RoW,,617,desktop,google,"1st year"
am_205870,,false,0,0,2,"2019-11-28",RoW,,953,desktop,friends,"3rd year"
am_205872,,false,0,0,0,"2019-11-28",RoW,,276,,instagram,"3rd year"
am_205873,,false,0,0,0,"2019-11-28",RoW,,1296,,app_store,"6th year"
am_205874,,false,2,0,1,"2019-11-28",RoW,,366,desktop,google,"4th year"
am_205875,,false,4,0,8,"2019-11-28",RoW,,50,desktop,advertisement,
am_205876,,false,2,0,0,"2019-11-28",RoW,,1590,mobile,advertisement,"2nd year"
am_205877,,false,4,5,0,"2019-11-28",RoW,,1215,mobile,instagram,"2nd year"
am_205878,,false,2,8,0,"2019-11-28",RoW,,2529,desktop,google,"3rd year"
am_205879,,false,0,0,0,"2019-11-28",RoW,,50,mobile,,
am_205882,,false,14,11,0,"2019-11-28",RoW,,1722,desktop,friends,"2nd year"
am_205885,,false,22,0,0,"2019-11-28",RoW,,2879,mobile,,"3rd year"
am_205886,,false,0,0,0,"2019-11-28",RoW,,2542,mobile,,"5th year"
am_205887,,false,11,0,0,"2019-11-28",RoW,,2228,desktop,friends,"4th year"
am_205888,,false,1,2,0,"2019-11-28",RoW,,2112,desktop,university,"4th year"
am_205889,,false,110,70,3,"2019-11-28",RoW,,2112,desktop,,"3rd year"
am_205890,,false,0,0,0,"2019-11-28",RoW,,3129,desktop,facebook,"3rd year"
am_205891,,false,0,0,1,"2019-11-28",RoW,,50,mobile,instagram,
am_205892,,false,0,0,0,"2019-11-28",RoW,,2112,desktop,university,"2nd year"
am_205893,,false,29,4,0,"2019-11-28",RoW,,1186,mobile,google,"2nd year"
am_205894,,false,3,2,3,"2019-11-28",RoW,,2109,mobile,,"1st year"
am_205895,,false,0,0,0,"2019-11-29",RoW,,1701,mobile,google,"3rd year"
am_205896,,false,0,0,0,"2019-11-29",RoW,,3256,,app_store,"5th year"
am_205897,,false,3,1,0,"2019-11-29",RoW,,50,desktop,advertisement,
am_205898,,false,7,18,0,"2019-11-29",RoW,,2534,desktop,friends,"4th year"
am_205899,"2020-01-01",false,38,1,24,"2019-11-29",RoW,,644,,facebook,"4th year"
am_205903,,false,0,0,0,"2019-11-29",RoW,,2060,mobile,other_online_advertisement,"5th year"
am_205904,,false,6,5,0,"2019-11-29",RoW,,1040,desktop,focus_group,"4th year"
am_205907,,false,12,8,0,"2019-11-29",RoW,,330,desktop,other_online_advertisement,"3rd year"
am_205910,,false,0,0,0,"2019-11-29",RoW,,10,,friends,
am_205911,,false,3,0,23,"2019-11-29",RoW,,50,mobile,friends,
am_205912,,false,2,0,26,"2019-11-29",RoW,,2581,desktop,,"3rd year"
am_205913,,false,0,0,0,"2019-11-29",RoW,,50,desktop,youtube,
am_205914,,false,1,2,0,"2019-11-29",RoW,,208,mobile,university,"2nd year"
am_205915,,false,3,6,0,"2019-11-29",RoW,,2097,desktop,friends,"3rd year"
am_205917,,false,16,0,10,"2019-11-29",RoW,,2112,desktop,university,"2nd year"
am_205918,,false,28,17,0,"2019-11-29",RoW,,2126,desktop,friends,"5th year"
am_205919,,false,0,0,3,"2019-11-29",RoW,,50,mobile,,
am_205920,,false,30,32,0,"2019-11-29",RoW,,50,desktop,google,
am_205921,,false,0,0,0,"2019-11-29",RoW,,50,mobile,other,
am_205923,,false,0,0,0,"2019-11-29",RoW,,50,mobile,instagram,
am_205924,,false,5,0,5,"2019-11-29",RoW,,1321,mobile,google,"4th year"
am_205925,,false,0,0,0,"2019-11-29",RoW,,50,,students_work,
am_205927,,false,9,0,0,"2019-11-29",RoW,,50,,friends,
am_205928,,false,4,2,0,"2019-11-29",RoW,,1078,mobile,google,"5th year"
am_205929,,false,0,0,0,"2019-11-29",RoW,,50,mobile,,
am_205930,,false,0,0,0,"2019-11-29",RoW,,5,desktop,,"4th year"
am_205931,,false,0,0,0,"2019-11-29",RoW,,1045,mobile,university,"3rd year"
am_205932,,false,0,0,0,"2019-11-29",RoW,,2955,mobile,instagram,"3rd year"
am_205934,,false,0,0,0,"2019-11-29",RoW,,50,desktop,,
am_205935,,false,0,0,0,"2019-11-29",RoW,,367,mobile,advertisement,"4th year"
am_205937,,false,0,0,0,"2019-11-29",RoW,,50,mobile,google,
am_205938,,false,0,0,0,"2019-11-29",RoW,,2112,desktop,university,"2nd year"
am_205940,,false,5,4,1,"2019-11-29",RoW,,646,mobile,press_online,"6th year"
am_205941,,false,13,18,0,"2019-11-29",RoW,,2510,desktop,friends,"2nd year"
am_205942,,false,18,2,6,"2019-11-29",RoW,,1670,desktop,google,"5th year"
am_205944,,false,6,0,0,"2019-11-29",RoW,,646,desktop,friends,"4th year"
am_205946,,false,0,0,0,"2019-11-29",RoW,,344,,google,
am_205949,,false,9,25,0,"2019-11-29",RoW,,50,mobile,university,"2nd year"
am_205955,,false,5,0,5,"2019-11-30",RoW,,1677,mobile,facebook,"4th year"
am_205959,,false,0,0,0,"2019-11-30",RoW,,1093,,press_online,"3rd year"
am_205960,,false,31,0,205,"2019-11-30",RoW,,1052,desktop,friends,"6th year"
am_205963,,false,0,0,0,"2019-11-30",RoW,,50,,advertisement,
am_205964,,false,61,2,0,"2019-11-30",RoW,,1028,desktop,,"5th year"
am_205965,,false,1,1,0,"2019-11-30",RoW,,50,desktop,google,
am_205966,,false,0,0,0,"2019-11-30",RoW,,1941,mobile,advertisement,"3rd year"
am_205967,"2019-11-30",false,14,12,11,"2019-11-30",RoW,,2095,desktop,,"6th year"
am_205968,"2020-02-04",false,125,127,1,"2019-11-30",RoW,,2258,desktop,google,"6th year"
am_205969,"2020-02-04",false,125,127,1,"2019-11-30",RoW,,2258,desktop,google,"6th year"
am_205970,,false,24,8,0,"2019-11-30",RoW,,2239,desktop,other,"4th year"
am_205971,,false,3,0,2,"2019-11-30",RoW,,2228,desktop,friends,"4th year"
